location_id;region_id;type_id;is_buy_order;has_gone;scanDate;amount;high;low;avg;orderNum;iskValue
60004588;10000030;2396;1;0;2025-07-29;3218;201.60;201.60;201.60;1;648749
60004588;10000030;2398;0;0;2025-07-29;41605;524.00;524.00;422.46;2;21801020
60004588;10000030;2398;1;0;2025-07-29;1840;371.00;371.00;371.00;1;682640
60004588;10000030;2399;0;0;2025-07-29;25000;904.80;904.80;904.80;1;22620000
60004588;10000030;2400;0;0;2025-07-29;13100;494.80;489.00;396.54;2;6423880
60004588;10000030;2401;0;0;2025-07-29;30000;894.90;894.90;894.90;1;26847000
60004588;10000030;2404;0;0;2025-07-29;7;1167000.00;1167000.00;1167000.00;1;8169000
60004588;10000030;2410;0;0;2025-07-29;44;1631000.00;1631000.00;1495083.33;3;71764000
60004588;10000030;2420;0;0;2025-07-29;8;6946000.00;6915000.00;5538200.00;2;55382000
60004588;10000030;2420;1;0;2025-07-29;6;4800000.00;4800000.00;4800000.00;1;28800000
60004588;10000030;2436;0;0;2025-07-29;10;1799000.00;1799000.00;1199333.33;2;17990000
60004588;10000030;2444;1;0;2025-07-29;2;40030.00;40030.00;40030.00;1;80060
60004588;10000030;2446;0;0;2025-07-29;18;1879000.00;1878000.00;1470000.00;5;33810000
60004588;10000030;2454;0;0;2025-07-29;78;4900.00;4900.00;4777.50;12;382200
60004588;10000030;2456;0;0;2025-07-29;132;469900.00;468500.00;442974.29;19;62016400
60004588;10000030;2464;0;0;2025-07-29;47;6985.00;6975.00;6829.90;8;327835
60004588;10000030;2464;1;0;2025-07-29;5;3600.00;3600.00;2571.43;3;18000
60004588;10000030;2466;0;0;2025-07-29;43;418600.00;418400.00;374927.08;10;17996500
60004588;10000030;2476;0;0;2025-07-29;30;90000.00;90000.00;90000.00;1;2700000
60004588;10000030;2476;1;0;2025-07-29;4;44400.00;44400.00;35520.00;3;177600
60004588;10000030;2478;0;0;2025-07-29;2;1949000.00;1949000.00;1949000.00;1;3898000
60004588;10000030;2486;0;0;2025-07-29;71;8995.00;8995.00;8630.34;16;638645
60004588;10000030;2486;1;0;2025-07-29;14;4006.00;4006.00;3738.93;6;56084
60004588;10000030;2487;0;0;2025-07-29;1;1401000.00;1401000.00;1401000.00;1;1401000
60004588;10000030;2488;0;0;2025-07-29;109;469800.00;459900.00;411300.00;17;51001200
60004588;10000030;2510;1;0;2025-07-29;100;250.50;250.50;250.50;1;25050
60004588;10000030;2512;0;0;2025-07-29;2000;12.00;12.00;12.00;1;24000
60004588;10000030;2514;0;0;2025-07-29;1000;14.94;14.94;14.94;1;14940
60004588;10000030;2514;1;0;2025-07-29;2200;5.01;5.01;4.79;3;11022
60004588;10000030;2516;0;0;2025-07-29;3000;16.50;16.50;9.90;2;49500
60004588;10000030;2516;1;0;2025-07-29;487;4.00;4.00;2.23;2;1948
60004588;10000030;2529;0;0;2025-07-29;1;81990.00;81990.00;81990.00;1;81990
60004588;10000030;2537;0;0;2025-07-29;1;80000.00;80000.00;80000.00;1;80000
60004588;10000030;2539;0;0;2025-07-29;4;2918000.00;2918000.00;2334400.00;4;11672000
60004588;10000030;2545;0;0;2025-07-29;2;70000.00;70000.00;46666.67;2;140000
60004588;10000030;2547;0;0;2025-07-29;2;1174000.00;1174000.00;782666.67;2;2348000
60004588;10000030;2553;0;0;2025-07-29;6;1660000.00;1638000.00;1419714.29;5;9938000
60004588;10000030;2603;0;0;2025-07-29;2;43800.00;43800.00;29200.00;2;87600
60004588;10000030;2605;0;0;2025-07-29;38;457100.00;454700.00;403446.51;24;17348200
60004588;10000030;2613;0;0;2025-07-29;2769;90.00;90.00;52.26;2;249210
60004588;10000030;2621;0;0;2025-07-29;2000;625.00;625.00;625.00;1;1250000
60004588;10000030;2629;0;0;2025-07-29;48966;630.00;630.00;523.16;6;30848580
60004588;10000030;2629;1;0;2025-07-29;1250;401.10;401.10;401.10;1;501375
60004588;10000030;2647;0;0;2025-07-29;1000;149.70;149.70;149.70;1;149700
60004588;10000030;2655;0;0;2025-07-29;2000;717.90;717.90;717.90;1;1435800
60004588;10000030;2679;0;0;2025-07-29;30502;165.00;165.00;130.72;6;5032830
60004588;10000030;2817;0;0;2025-07-29;13962;125.00;125.00;120.95;7;1745250
60004588;10000030;2869;0;0;2025-07-29;2;2338000.00;2338000.00;2338000.00;1;4676000
60004588;10000030;2873;0;0;2025-07-29;6;716900.00;716900.00;716900.00;1;4301400
60004588;10000030;2876;0;0;2025-07-29;17;2296000.00;2295000.00;2168388.89;3;39031000
60004588;10000030;2876;1;0;2025-07-29;24;2083000.00;2083000.00;2083000.00;1;49992000
60004588;10000030;2889;0;0;2025-07-29;59;786400.00;785900.00;760431.15;13;46386300
60004588;10000030;2889;1;0;2025-07-29;1;696200.00;696200.00;696200.00;1;696200
60004588;10000030;2897;0;0;2025-07-29;6;2345000.00;2345000.00;2345000.00;1;14070000
60004588;10000030;2905;0;0;2025-07-29;9;932600.00;925400.00;761727.27;2;8379000
60004588;10000030;2913;0;0;2025-07-29;11;2627000.00;2490000.00;2161461.54;3;28099000
60004588;10000030;2977;0;0;2025-07-29;124;1293000.00;1291000.00;665219.92;3;160318000
60004588;10000030;2977;1;0;2025-07-29;6;771100.00;771100.00;578325.00;2;4626600
60004588;10000030;2993;1;0;2025-07-29;3;440000.00;440000.00;440000.00;1;1320000
60004588;10000030;3017;0;0;2025-07-29;4;949800.00;949800.00;949800.00;1;3799200
60004588;10000030;3025;0;0;2025-07-29;3;3089000.00;3089000.00;3089000.00;1;9267000
60004588;10000030;3033;0;0;2025-07-29;6;1193000.00;1170000.00;706600.00;2;7066000
60004588;10000030;3041;0;0;2025-07-29;57;895000.00;891000.00;878993.10;6;50981600
60004588;10000030;3074;0;0;2025-07-29;6;1118000.00;1118000.00;838500.00;3;6708000
60004588;10000030;3082;0;0;2025-07-29;3;2516000.00;2516000.00;2516000.00;1;7548000
60004588;10000030;3138;0;0;2025-07-29;3;2948000.00;2948000.00;2948000.00;1;8844000
60004588;10000030;3146;0;0;2025-07-29;18;2689000.00;2689000.00;2016750.00;2;48402000
60004588;10000030;3162;0;0;2025-07-29;2;999500.00;999500.00;999500.00;1;1999000
60004588;10000030;3170;0;0;2025-07-29;9;997000.00;997000.00;690230.77;2;8973000
60004588;10000030;3178;0;0;2025-07-29;20;831900.00;830000.00;755963.64;6;16631200
60004588;10000030;3244;0;0;2025-07-29;17;1645000.00;1642000.00;1553111.11;13;27956000
60004588;10000030;3265;0;0;2025-07-29;1;9341000.00;9341000.00;9341000.00;1;9341000
60004588;10000030;3297;0;0;2025-07-29;3;15000.00;15000.00;11250.00;3;45000
60004588;10000030;3422;1;0;2025-07-29;1;1.00;1.00;1.00;1;1
60004588;10000030;3450;1;0;2025-07-29;2;2.05;2.05;2.05;1;4
60004588;10000030;3452;0;0;2025-07-29;1;6999.00;6999.00;6999.00;1;6999
60004588;10000030;3452;1;0;2025-07-29;1;3.01;3.01;3.01;1;3
60004588;10000030;3467;0;0;2025-07-29;1;95950.00;95950.00;95950.00;1;95950
60004588;10000030;3488;0;0;2025-07-29;4;1341000.00;1341000.00;1072800.00;4;5364000
60004588;10000030;3488;1;0;2025-07-29;2;735300.00;735300.00;735300.00;1;1470600
60004588;10000030;3496;0;0;2025-07-29;21;1251000.00;1200000.00;1152318.18;5;25351000
60004588;10000030;3496;1;0;2025-07-29;1;359100.00;359100.00;359100.00;1;359100
60004588;10000030;3504;0;0;2025-07-29;8;2683000.00;2682000.00;2146200.00;6;21462000
60004588;10000030;3512;1;0;2025-07-29;1;1010000.00;1010000.00;1010000.00;1;1010000
60004588;10000030;3520;0;0;2025-07-29;3;2743000.00;2743000.00;2743000.00;1;8229000
60004588;10000030;3520;1;0;2025-07-29;3;1157000.00;1157000.00;1157000.00;1;3471000
60004588;10000030;3528;0;0;2025-07-29;1;128500.00;128500.00;128500.00;1;128500
60004588;10000030;3530;0;0;2025-07-29;5;1992000.00;1992000.00;1660000.00;5;9960000
60004588;10000030;3540;0;0;2025-07-29;2;2779000.00;2779000.00;1852666.67;2;5558000
60004588;10000030;3554;0;0;2025-07-29;120;1950.00;1950.00;1063.64;2;234000
60004588;10000030;3568;0;0;2025-07-29;4;1069000.00;1069000.00;855200.00;3;4276000
60004588;10000030;3578;0;0;2025-07-29;3;3196000.00;3196000.00;2397000.00;3;9588000
60004588;10000030;3588;0;0;2025-07-29;1;300000.00;300000.00;300000.00;1;300000
60004588;10000030;3645;0;0;2025-07-29;30000;444.00;444.00;444.00;1;13320000
60004588;10000030;3645;1;0;2025-07-29;10;260.00;260.00;260.00;1;2600
60004588;10000030;3651;0;0;2025-07-29;2;200.00;200.00;133.33;2;400
60004588;10000030;3683;1;0;2025-07-29;37830;366.00;157.00;165.30;3;7439930
60004588;10000030;3713;1;0;2025-07-29;80;4533.00;4533.00;3022.00;3;362640
60004588;10000030;3756;0;0;2025-07-29;1;59900000.00;59900000.00;59900000.00;1;59900000
60004588;10000030;3766;0;0;2025-07-29;2;399000.00;399000.00;266000.00;2;798000
60004588;10000030;3777;1;0;2025-07-29;10;30.02;30.02;30.02;1;300
60004588;10000030;3779;1;0;2025-07-29;26780;766.50;766.50;766.50;1;20526870
60004588;10000030;3829;0;0;2025-07-29;34;110000.00;59000.00;60228.57;18;2108000
60004588;10000030;3831;0;0;2025-07-29;35;979700.00;979400.00;879100.00;21;34284900
60004588;10000030;3839;0;0;2025-07-29;3;148000.00;148000.00;88800.00;2;444000
60004588;10000030;3839;1;0;2025-07-29;4;18780.00;18780.00;18780.00;1;75120
60004588;10000030;3841;0;0;2025-07-29;18;1372000.00;1371000.00;1299368.42;11;24688000
60004588;10000030;3887;0;0;2025-07-29;6;33800.00;33800.00;28971.43;5;202800
60004588;10000030;3888;0;0;2025-07-29;21;1150000.00;1140000.00;1091227.27;11;24007000
60004588;10000030;3895;0;0;2025-07-29;1;30010000.00;30010000.00;30010000.00;1;30010000
60004588;10000030;4025;0;0;2025-07-29;6;57000.00;55000.00;48571.43;5;340000
60004588;10000030;4025;1;0;2025-07-29;14;2934.00;2934.00;2738.40;11;41076
60004588;10000030;4027;0;0;2025-07-29;29;57000.00;29890.00;32523.00;18;975690
60004588;10000030;4051;0;0;2025-07-29;10000;24400.00;24400.00;24400.00;1;244000000
60004588;10000030;4246;0;0;2025-07-29;75236;23460.00;22980.00;20600.02;8;1745789520
60004588;10000030;4250;0;0;2025-07-29;11;5250000.00;5230000.00;4797333.33;5;57568000
60004588;10000030;4250;1;0;2025-07-29;3;3978000.00;3978000.00;3978000.00;1;11934000
60004588;10000030;4254;0;0;2025-07-29;6;1150000.00;1150000.00;985714.29;5;6900000
60004588;10000030;4258;0;0;2025-07-29;2;1506000.00;1506000.00;1004000.00;2;3012000
60004588;10000030;4260;0;0;2025-07-29;2;2642000.00;2642000.00;1761333.33;2;5284000
60004588;10000030;4312;0;0;2025-07-29;5359;23980.00;23980.00;23980.00;1;128508820
60004588;10000030;4383;0;0;2025-07-29;5;4916000.00;4880000.00;4084500.00;5;24507000
60004588;10000030;4391;0;0;2025-07-29;1;700000.00;700000.00;700000.00;1;700000
60004588;10000030;4391;1;0;2025-07-29;3;157000.00;157000.00;157000.00;1;471000
60004588;10000030;4393;0;0;2025-07-29;3;102800.00;102800.00;61680.00;2;308400
60004588;10000030;4395;0;0;2025-07-29;13;776600.00;776000.00;721000.00;9;10094000
60004588;10000030;4397;0;0;2025-07-29;5;4425000.00;4425000.00;3160714.29;4;22125000
60004588;10000030;4403;0;0;2025-07-29;8;1806000.00;1804000.00;1444100.00;7;14441000
60004588;10000030;4403;1;0;2025-07-29;2;1322000.00;1322000.00;881333.33;2;2644000
60004588;10000030;4405;0;0;2025-07-29;38;1197000.00;1197000.00;1109414.63;16;45486000
60004588;10000030;4405;1;0;2025-07-29;2;909300.00;909300.00;909300.00;1;1818600
60004588;10000030;4435;0;0;2025-07-29;6;77790.00;77760.00;66665.71;6;466660
60004588;10000030;4471;0;0;2025-07-29;2;80000.00;80000.00;53333.33;2;160000
60004588;10000030;4471;1;0;2025-07-29;6;6000.00;6000.00;4000.00;3;36000
60004588;10000030;4477;0;0;2025-07-29;8;114100.00;114100.00;101422.22;4;912800
60004588;10000030;4529;0;0;2025-07-29;5;15000.00;15000.00;12500.00;5;75000
60004588;10000030;4569;0;0;2025-07-29;10;75000.00;75000.00;68181.82;4;750000
60004588;10000030;4573;0;0;2025-07-29;1;86190.00;86190.00;86190.00;1;86190
60004588;10000030;4609;0;0;2025-07-29;1;49990.00;49990.00;49990.00;1;49990
60004588;10000030;4787;0;0;2025-07-29;18;18990.00;18990.00;17990.53;12;341820
60004588;10000030;4833;0;0;2025-07-29;2;29990.00;29990.00;19993.33;2;59980
60004588;10000030;4871;0;0;2025-07-29;12;136500.00;130000.00;116500.00;10;1631000
60004588;10000030;4871;1;0;2025-07-29;2;41000.00;41000.00;41000.00;1;82000
60004588;10000030;5011;1;0;2025-07-29;2;901.00;901.00;600.67;2;1802
60004588;10000030;5093;0;0;2025-07-29;2;5490.00;5490.00;3660.00;2;10980
60004588;10000030;5137;0;0;2025-07-29;5;83960.00;83960.00;69966.67;3;419800
60004588;10000030;5137;1;0;2025-07-29;5;3720.00;3720.00;3100.00;5;18600
60004588;10000030;5141;0;0;2025-07-29;5;79970.00;79970.00;66641.67;5;399850
60004588;10000030;5177;0;0;2025-07-29;4;17990.00;17990.00;17990.00;1;71960
60004588;10000030;5221;0;0;2025-07-29;1;72500.00;72500.00;72500.00;1;72500
60004588;10000030;5239;0;0;2025-07-29;13;34990.00;34980.00;30320.67;7;454810
60004588;10000030;5239;1;0;2025-07-29;9;2001.00;2000.00;1800.40;6;18004
60004588;10000030;5245;0;0;2025-07-29;4;16340.00;16340.00;10893.33;2;65360
60004588;10000030;5301;0;0;2025-07-29;1;14990.00;14990.00;14990.00;1;14990
60004588;10000030;5302;0;0;2025-07-29;10;44990.00;44990.00;37491.67;2;449900
60004588;10000030;5319;0;0;2025-07-29;4;45000.00;45000.00;45000.00;1;180000
60004588;10000030;5320;1;0;2025-07-29;7;10000.00;10000.00;8750.00;6;70000
60004588;10000030;5322;0;0;2025-07-29;2;10990.00;10990.00;10990.00;1;21980
60004588;10000030;5322;1;0;2025-07-29;5;2400.00;2400.00;2000.00;4;12000
60004588;10000030;5339;1;0;2025-07-29;4;100.00;100.00;80.00;3;400
60004588;10000030;5340;0;0;2025-07-29;1;47800.00;47800.00;47800.00;1;47800
60004588;10000030;5340;1;0;2025-07-29;2;3300.00;3201.00;2167.00;2;6501
60004588;10000030;5399;0;0;2025-07-29;4;32070.00;32070.00;21380.00;2;128280
60004588;10000030;5403;0;0;2025-07-29;3;87560.00;87550.00;65667.50;2;262670
60004588;10000030;5405;0;0;2025-07-29;4;35730.00;35730.00;28584.00;3;142920
60004588;10000030;5439;0;0;2025-07-29;1;29990.00;29990.00;29990.00;1;29990
60004588;10000030;5443;0;0;2025-07-29;18;149600.00;149500.00;141710.53;10;2692500
60004588;10000030;5445;0;0;2025-07-29;20;35450.00;35440.00;33754.76;9;708850
60004588;10000030;5493;0;0;2025-07-29;7;125000.00;125000.00;79545.45;3;875000
60004588;10000030;5493;1;0;2025-07-29;1;45000.00;45000.00;45000.00;1;45000
60004588;10000030;5533;0;0;2025-07-29;23;127900.00;127900.00;117668.00;10;2941700
60004588;10000030;5599;0;0;2025-07-29;12;89980.00;89970.00;83054.62;6;1079710
60004588;10000030;5631;1;0;2025-07-29;2;778.80;778.80;519.27;2;1558
60004588;10000030;5649;0;0;2025-07-29;2;85000.00;85000.00;85000.00;1;170000
60004588;10000030;5683;0;0;2025-07-29;1;659000.00;659000.00;659000.00;1;659000
60004588;10000030;5719;1;0;2025-07-29;1;326000.00;326000.00;326000.00;1;326000
60004588;10000030;5743;0;0;2025-07-29;1;89900.00;89900.00;89900.00;1;89900
60004588;10000030;5743;1;0;2025-07-29;1;3201.00;3201.00;3201.00;1;3201
60004588;10000030;5839;0;0;2025-07-29;19;1235000.00;1215000.00;1169900.00;16;23398000
60004588;10000030;5849;0;0;2025-07-29;1;33010.00;33010.00;33010.00;1;33010
60004588;10000030;5865;1;0;2025-07-29;1;444.00;444.00;444.00;1;444
60004588;10000030;5933;0;0;2025-07-29;22;134800.00;130000.00;102821.43;9;2879000
60004588;10000030;5945;0;0;2025-07-29;2;894000.00;894000.00;596000.00;2;1788000
60004588;10000030;5945;1;0;2025-07-29;2;556300.00;556300.00;556300.00;1;1112600
60004588;10000030;5955;0;0;2025-07-29;4;250000.00;250000.00;200000.00;4;1000000
60004588;10000030;5971;0;0;2025-07-29;16;34640.00;34630.00;29163.16;11;554100
60004588;10000030;5973;0;0;2025-07-29;18;582200.00;500000.00;515445.00;16;10308900
60004588;10000030;5973;1;0;2025-07-29;3;156600.00;156600.00;117450.00;3;469800
60004588;10000030;5975;0;0;2025-07-29;8;25970.00;20000.00;21094.44;8;189850
60004588;10000030;5975;1;0;2025-07-29;4;11320.00;11320.00;9056.00;4;45280
60004588;10000030;6001;0;0;2025-07-29;15;38000.00;37500.00;35495.00;10;567920
60004588;10000030;6001;1;0;2025-07-29;1;3999.00;3999.00;3999.00;1;3999
60004588;10000030;6003;0;0;2025-07-29;13;9949.00;9943.00;9236.21;12;129307
60004588;10000030;6003;1;0;2025-07-29;14;4025.00;3338.00;3307.19;10;52915
60004588;10000030;6005;0;0;2025-07-29;14;25000.00;25000.00;23333.33;11;350000
60004588;10000030;6005;1;0;2025-07-29;2;6007.00;6007.00;6007.00;1;12014
60004588;10000030;6073;0;0;2025-07-29;8;123900.00;123900.00;82600.00;5;991200
60004588;10000030;6131;0;0;2025-07-29;8;64000.00;64000.00;56888.89;7;512000
60004588;10000030;6131;1;0;2025-07-29;2;600.00;600.00;400.00;2;1200
60004588;10000030;6160;0;0;2025-07-29;9;31000.00;24500.00;24181.82;6;266000
60004588;10000030;6173;0;0;2025-07-29;3;25000.00;25000.00;18750.00;3;75000
60004588;10000030;6296;0;0;2025-07-29;4;9749.00;9749.00;9749.00;1;38996
60004588;10000030;6325;0;0;2025-07-29;7;74990.00;74990.00;58325.56;5;524930
60004588;10000030;6325;1;0;2025-07-29;26;5000.00;5000.00;4814.81;6;130000
60004588;10000030;6437;0;0;2025-07-29;10;25000.00;25000.00;22727.27;3;250000
60004588;10000030;6441;0;0;2025-07-29;16;35000.00;35000.00;32941.18;8;560000
60004588;10000030;6485;0;0;2025-07-29;1;5549.00;5549.00;5549.00;1;5549
60004588;10000030;6485;1;0;2025-07-29;14;1200.00;1200.00;1120.00;8;16800
60004588;10000030;6527;1;0;2025-07-29;5;560.10;560.10;466.68;5;2800
60004588;10000030;6569;0;0;2025-07-29;22;7499.00;7000.00;7151.26;6;164479
60004588;10000030;6631;0;0;2025-07-29;2;114000.00;114000.00;114000.00;1;228000
60004588;10000030;6635;0;0;2025-07-29;2;930000.00;930000.00;930000.00;1;1860000
60004588;10000030;6635;1;0;2025-07-29;2;55000.00;55000.00;55000.00;1;110000
60004588;10000030;6715;0;0;2025-07-29;4;150000.00;150000.00;150000.00;1;600000
60004588;10000030;6717;0;0;2025-07-29;4;40000.00;40000.00;40000.00;1;160000
60004588;10000030;6763;0;0;2025-07-29;2;150000.00;150000.00;150000.00;1;300000
60004588;10000030;6763;1;0;2025-07-29;2;600.00;600.00;600.00;1;1200
60004588;10000030;6807;1;0;2025-07-29;1;600.00;600.00;600.00;1;600
60004588;10000030;6863;0;0;2025-07-29;5;2982000.00;2982000.00;2982000.00;1;14910000
60004588;10000030;6923;0;0;2025-07-29;2;1277000.00;1277000.00;1277000.00;1;2554000
60004588;10000030;6925;1;0;2025-07-29;1;1120.00;1120.00;1120.00;1;1120
60004588;10000030;6963;1;0;2025-07-29;1;5200.00;5200.00;5200.00;1;5200
60004588;10000030;7085;1;0;2025-07-29;3;345400.00;345400.00;207240.00;2;1036200
60004588;10000030;7089;0;0;2025-07-29;1;645900.00;645900.00;645900.00;1;645900
60004588;10000030;7089;1;0;2025-07-29;2;346100.00;346100.00;346100.00;1;692200
60004588;10000030;7251;1;0;2025-07-29;1;200.00;200.00;200.00;1;200
60004588;10000030;7293;1;0;2025-07-29;1;10100.00;10100.00;10100.00;1;10100
60004588;10000030;7367;0;0;2025-07-29;4;344000.00;344000.00;344000.00;1;1376000
60004588;10000030;7447;0;0;2025-07-29;3;1444000.00;1444000.00;1444000.00;1;4332000
60004588;10000030;7493;1;0;2025-07-29;1;2000.00;2000.00;2000.00;1;2000
60004588;10000030;7535;1;0;2025-07-29;3;44000.00;44000.00;33000.00;3;132000
60004588;10000030;7581;1;0;2025-07-29;2;800.00;800.00;800.00;1;1600
60004588;10000030;7583;0;0;2025-07-29;5;107200.00;107200.00;107200.00;1;536000
60004588;10000030;7625;0;0;2025-07-29;4;1898000.00;1898000.00;1898000.00;1;7592000
60004588;10000030;7707;1;0;2025-07-29;2;1200.00;1200.00;800.00;2;2400
60004588;10000030;7743;1;0;2025-07-29;1;303100.00;303100.00;303100.00;1;303100
60004588;10000030;7749;1;0;2025-07-29;2;300200.00;300200.00;200133.33;2;600400
60004588;10000030;7785;1;0;2025-07-29;1;423000.00;423000.00;423000.00;1;423000
60004588;10000030;7831;1;0;2025-07-29;3;345100.00;345100.00;258825.00;2;1035300
60004588;10000030;7997;0;0;2025-07-29;2;124500.00;124500.00;124500.00;1;249000
60004588;10000030;8007;0;0;2025-07-29;1;57990.00;57990.00;57990.00;1;57990
60004588;10000030;8023;0;0;2025-07-29;4;100000.00;100000.00;100000.00;1;400000
60004588;10000030;8025;0;0;2025-07-29;1;29990.00;29990.00;29990.00;1;29990
60004588;10000030;8027;0;0;2025-07-29;3;922100.00;922100.00;922100.00;1;2766300
60004588;10000030;8027;1;0;2025-07-29;4;365400.00;365400.00;292320.00;2;1461600
60004588;10000030;8089;0;0;2025-07-29;18;22480.00;22450.00;20208.00;7;404160
60004588;10000030;8089;1;0;2025-07-29;7;3000.00;2555.00;2402.50;7;19220
60004588;10000030;8091;0;0;2025-07-29;1;12490.00;12490.00;12490.00;1;12490
60004588;10000030;8091;1;0;2025-07-29;10;1891.00;1891.00;1719.09;4;18910
60004588;10000030;8105;0;0;2025-07-29;13;992800.00;992800.00;860426.67;5;12906400
60004588;10000030;8117;0;0;2025-07-29;3;94890.00;94890.00;94890.00;1;284670
60004588;10000030;8117;1;0;2025-07-29;1;1268.00;1268.00;1268.00;1;1268
60004588;10000030;8133;0;0;2025-07-29;5;15000.00;15000.00;9375.00;3;75000
60004588;10000030;8135;0;0;2025-07-29;2;60000.00;60000.00;60000.00;1;120000
60004588;10000030;8177;0;0;2025-07-29;2;43950.00;43950.00;43950.00;1;87900
60004588;10000030;8225;0;0;2025-07-29;3;55000.00;55000.00;41250.00;2;165000
60004588;10000030;8263;1;0;2025-07-29;13;12500.00;12500.00;11607.14;3;162500
60004588;10000030;8295;0;0;2025-07-29;2;30340.00;30340.00;20226.67;2;60680
60004588;10000030;8297;0;0;2025-07-29;2;16990.00;16990.00;16990.00;1;33980
60004588;10000030;8297;1;0;2025-07-29;3;3780.00;3780.00;2835.00;3;11340
60004588;10000030;8335;1;0;2025-07-29;1;225.60;225.60;225.60;1;226
60004588;10000030;8419;0;0;2025-07-29;1;99000.00;99000.00;99000.00;1;99000
60004588;10000030;8419;1;0;2025-07-29;2;28000.00;28000.00;28000.00;1;56000
60004588;10000030;8427;0;0;2025-07-29;5;149800.00;149800.00;124833.33;5;749000
60004588;10000030;8427;1;0;2025-07-29;2;47500.00;47500.00;31666.67;2;95000
60004588;10000030;8433;0;0;2025-07-29;1;2249000.00;2249000.00;2249000.00;1;2249000
60004588;10000030;8517;0;0;2025-07-29;4;5883000.00;5690000.00;4632600.00;3;23163000
60004588;10000030;8521;0;0;2025-07-29;3;723900.00;723900.00;542925.00;3;2171700
60004588;10000030;8521;1;0;2025-07-29;1;370700.00;370700.00;370700.00;1;370700
60004588;10000030;8529;0;0;2025-07-29;28;98990.00;98990.00;95576.55;12;2771720
60004588;10000030;8579;1;0;2025-07-29;3;3014.00;3014.00;2260.50;2;9042
60004588;10000030;8583;0;0;2025-07-29;9;19990.00;19990.00;13839.23;3;179910
60004588;10000030;8748;0;0;2025-07-29;1;41990.00;41990.00;41990.00;1;41990
60004588;10000030;8785;1;0;2025-07-29;1;30000.00;30000.00;30000.00;1;30000
60004588;10000030;8787;1;0;2025-07-29;2;50080.00;50080.00;33386.67;2;100160
60004588;10000030;8789;0;0;2025-07-29;2;789900.00;787900.00;525933.33;2;1577800
60004588;10000030;8815;0;0;2025-07-29;16;320000.00;319800.00;284422.22;3;5119600
60004588;10000030;8821;0;0;2025-07-29;7;45990.00;45990.00;35770.00;3;321930
60004588;10000030;8821;1;0;2025-07-29;1;10300.00;10300.00;10300.00;1;10300
60004588;10000030;8863;0;0;2025-07-29;10;647900.00;645700.00;588400.00;4;6472400
60004588;10000030;8865;1;0;2025-07-29;12;27780.00;27780.00;15152.73;2;333360
60004588;10000030;8867;1;0;2025-07-29;2;15140.00;15140.00;10093.33;2;30280
60004588;10000030;8869;0;0;2025-07-29;19;325000.00;324900.00;257241.67;4;6173800
60004588;10000030;8869;1;0;2025-07-29;2;18460.00;18460.00;12306.67;2;36920
60004588;10000030;8903;0;0;2025-07-29;4;697800.00;697800.00;697800.00;1;2791200
60004588;10000030;8903;1;0;2025-07-29;2;127000.00;127000.00;84666.67;2;254000
60004588;10000030;8909;1;0;2025-07-29;1;78300.00;78300.00;78300.00;1;78300
60004588;10000030;9127;0;0;2025-07-29;2;2800000.00;2800000.00;2800000.00;1;5600000
60004588;10000030;9133;0;0;2025-07-29;10;650000.00;650000.00;464285.71;3;6500000
60004588;10000030;9133;1;0;2025-07-29;2;74150.00;74150.00;49433.33;2;148300
60004588;10000030;9135;0;0;2025-07-29;6;199900.00;199900.00;199900.00;1;1199400
60004588;10000030;9137;0;0;2025-07-29;4;99950.00;99950.00;99950.00;1;399800
60004588;10000030;9139;1;0;2025-07-29;1;14880.00;14880.00;14880.00;1;14880
60004588;10000030;9249;1;0;2025-07-29;1;37660.00;37660.00;37660.00;1;37660
60004588;10000030;9291;1;0;2025-07-29;1;160000.00;160000.00;160000.00;1;160000
60004588;10000030;9411;0;0;2025-07-29;7;1249000.00;1249000.00;1249000.00;1;8743000
60004588;10000030;9413;0;0;2025-07-29;1;245000.00;245000.00;245000.00;1;245000
60004588;10000030;9417;0;0;2025-07-29;13;865300.00;861800.00;561145.00;3;11222900
60004588;10000030;9417;1;0;2025-07-29;2;401300.00;401300.00;401300.00;1;802600
60004588;10000030;9451;0;0;2025-07-29;2;1499000.00;1499000.00;1499000.00;1;2998000
60004588;10000030;9453;1;0;2025-07-29;3;35000.00;29160.00;24790.00;3;99160
60004588;10000030;9455;1;0;2025-07-29;2;34000.00;34000.00;22666.67;2;68000
60004588;10000030;9457;0;0;2025-07-29;5;877600.00;877600.00;877600.00;1;4388000
60004588;10000030;9568;0;0;2025-07-29;63;43990.00;43990.00;43302.66;3;2771370
60004588;10000030;9580;0;0;2025-07-29;7;176000.00;176000.00;154000.00;7;1232000
60004588;10000030;9608;0;0;2025-07-29;1;6500.00;6500.00;6500.00;1;6500
60004588;10000030;9608;1;0;2025-07-29;8;3566.00;3566.00;3169.78;7;28528
60004588;10000030;9622;0;0;2025-07-29;1;60000.00;60000.00;60000.00;1;60000
60004588;10000030;9632;0;0;2025-07-29;14;324800.00;324700.00;303086.67;13;4546300
60004588;10000030;9646;0;0;2025-07-29;1;56000.00;56000.00;56000.00;1;56000
60004588;10000030;9646;1;0;2025-07-29;3;23000.00;5562.00;12890.50;3;51562
60004588;10000030;9680;1;0;2025-07-29;1;2500.00;2500.00;2500.00;1;2500
